Id,Price
8629,150941.56
1105,381037.28
6096,191189.06
11727,204349.98
5157,179189.7
3679,141766.72
1755,145719.4
7391,173107.22
7425,108487.28
6882,412144.9
10752,354717.47
7472,198094.83
14320,104708.234
9596,166260.31
5317,212112.45
7378,88520.14
16154,187248.44
3464,191109.67
4197,233762.42
9477,116786.125
12705,195947.6
16426,203581.14
1481,71801.83
9946,240470.42
12025,207255.73
5341,227954.69
9923,298629.1
7953,248894.94
11066,257679.39
5037,160870.0
2509,196974.16
4937,373792.7
12089,405907.3
4964,169001.84
16500,287830.47
4625,142817.6
2363,406571.56
8148,193942.47
3804,179150.94
4584,161345.45
10694,118850.98
2691,174429.73
2983,225759.97
13563,417828.22
10747,220307.98
1721,203013.17
2789,249253.42
7214,246086.33
8659,223609.45
5107,268718.84
3843,228537.4
14610,374909.5
15505,164916.16
5060,257630.1
16055,267437.75
14963,185389.92
4118,140307.66
1672,160339.0
3209,178718.47
16515,143591.53
973,170222.39
12529,193009.3
5896,121938.86
5450,293363.16
3249,172688.38
8911,174576.78
5898,215525.0
1024,180922.6
4766,208983.81
15804,180821.98
14303,221628.17
10707,183114.81
6605,208250.2
1138,273723.16
14088,407834.84
9154,184881.5
8190,199668.9
398,276004.44
13302,230110.58
9696,155314.3
16786,121072.35
16230,197691.0
6552,178074.97
923,224375.95
9602,303580.25
5857,275030.56
8120,163841.88
7134,194455.08
11726,163532.64
8069,128024.82
12420,177800.92
8604,177219.45
4854,297190.03
12212,184673.61
12099,365785.84
3882,417694.44
6995,313332.38
10172,216068.38
11672,290192.16
12897,313147.06
16097,185207.7
6779,269672.4
11199,198236.16
10816,382984.03
143,416504.2
5399,243958.86
3286,161572.7
13706,206457.19
1935,416728.84
16000,180002.16
2860,227345.73
11407,172202.36
16378,277871.38
12278,174576.28
3842,169022.64
2692,329334.53
7699,195644.62
6825,323284.62
7268,327501.53
1477,365715.06
9887,174648.78
9436,182820.89
3179,232782.58
1350,490701.75
10643,208446.95
5793,232441.22
11494,482922.53
4206,196185.2
12419,247470.5
8530,226666.95
5985,152181.94
8908,211476.17
256,126042.82
7234,179684.89
5648,210285.3
3014,223615.22
2184,183521.81
9189,280266.3
14884,211635.97
10333,189392.1
15896,136746.61
13269,139113.7
8603,250427.95
15087,180199.11
4344,194601.23
7981,71786.586
10908,235679.03
6190,163584.97
11742,200761.86
9224,143806.14
14667,185652.7
458,191712.55
2464,337110.7
12320,233150.36
278,197487.86
2912,208797.58
6698,208030.03
4510,126671.555
4183,182787.98
5551,213534.11
12187,164303.17
7948,221465.84
10808,195617.19
12432,178749.67
5356,174172.3
8984,559007.44
9203,190696.16
15412,89931.875
12041,130628.77
7644,274938.6
7071,195018.88
10685,170825.12
6763,178352.38
940,131479.56
14959,182083.28
1338,160322.16
5351,130609.07
6524,196675.9
12516,157440.97
3288,276447.56
3146,236555.02
3954,182095.05
11955,167802.5
1211,209443.16
15668,203841.81
1320,89574.22
9108,181492.42
16482,161694.61
5017,146872.33
8290,218608.11
4304,397266.0
1930,200490.08
12530,175258.62
11295,370156.7
3002,145366.52
15483,148620.6
11525,192966.22
13978,129436.086
4885,166932.48
8325,173567.81
3630,134282.83
9165,186769.88
13945,224528.11
10663,194503.66
14803,182527.55
7621,174747.81
8205,231034.86
10387,202966.7
5457,149015.75
10234,339763.4
6251,168906.27
701,269225.53
7930,171405.53
15028,144935.39
12172,77288.23
5805,191506.36
7411,268877.3
14806,223661.83
7890,161732.22
10440,151262.83
14926,170819.55
5381,153506.6
3800,385019.3
10511,228624.33
9324,238300.48
3313,208492.33
7351,154030.4
8459,178086.84
9957,125051.664
12024,189141.5
4380,233931.98
5042,145729.98
13289,142724.17
13407,410056.5
13258,160415.0
15993,268863.7
12525,182338.25
4062,240773.84
12065,173732.38
8227,188265.95
11333,161196.06
2867,137380.77
3319,239861.53
3523,324115.16
7055,201379.64
14930,187317.14
3444,131945.98
2940,306040.72
6935,356296.2
16116,389328.38
13370,239280.22
6103,225686.67
7446,169804.94
1859,183280.0
4079,185198.7
3228,163605.75
9665,161677.48
15957,429709.12
11533,304358.22
2314,125351.04
4096,203947.2
13437,186815.19
5980,227274.58
2008,188189.16
6754,173990.08
4129,157910.3
14557,294008.44
7096,334148.34
14297,238958.05
3967,225548.61
16485,118370.87
13075,322987.3
14289,181716.55
10988,160269.31
3230,141915.95
13250,175287.69
2559,199643.8
7739,345691.53
7213,159086.38
6639,191684.88
3164,296086.12
15207,167090.14
5113,193997.28
3929,146619.16
14493,244617.0
11110,187656.27
2033,193489.34
16057,210337.77
16709,219456.56
14313,155797.03
1028,311809.34
7187,101301.43
3738,314057.0
9869,326070.2
12644,198307.89
3686,120973.53
9196,275419.62
12326,195060.6
4936,199604.64
13314,162990.83
9857,334953.47
519,181076.2
8410,180037.28
1720,178627.92
10341,237927.34
14415,183255.9
10613,286460.34
8027,211257.83
15539,268353.1
7431,275680.56
1370,145092.38
12708,145978.53
2250,224916.14
14758,139424.44
8525,349595.22
1538,288965.53
1142,154925.62
1152,236777.38
9802,184997.19
3331,327890.22
15203,182481.95
4247,181058.5
1976,406915.5
2346,184117.23
10078,241953.44
1938,211843.12
7819,183523.56
2168,238636.86
15634,228440.9
8465,235221.2
9313,167270.58
6539,136593.66
6325,110570.65
13442,273972.47
9967,184399.31
7893,226003.2
2861,192517.78
11031,309476.6
15073,134127.48
13837,169400.3
2524,248297.95
8617,220464.08
13513,170020.36
3081,347867.06
10675,352172.97
1907,83017.164
4872,237344.78
16274,472127.75
11837,221070.92
16577,216324.28
5231,325608.2
11315,198913.98
273,202966.7
8363,224368.86
4255,200593.95
16330,240993.3
11528,183250.56
14799,270667.8
1611,224526.02
9234,183015.22
1633,112550.58
6791,203696.62
11567,367615.53
3070,215271.6
12094,229272.69
14335,295066.62
137,154373.48
7182,161905.69
11718,174946.9
5194,107923.57
97,360740.38
5118,388979.6
13920,322388.75
9952,192632.25
15337,207387.23
10243,217641.36
4048,455923.88
171,161102.44
11378,155125.98
14190,183368.12
15265,139249.69
2740,133906.23
5573,330598.16
4481,210827.56
2631,146244.03
4984,238973.45
16466,177425.22
16716,124883.516
15325,179645.77
10115,180060.23
117,520439.22
5476,107344.61
11757,181644.73
12359,132717.12
15546,177480.31
8133,158527.88
9018,361459.1
2075,163774.0
11170,316529.53
15733,203318.56
9280,145323.84
10734,346783.3
14071,162804.03
7373,231002.52
14736,183260.9
3458,124104.79
6183,173110.25
7825,208249.36
16775,141951.1
5717,180057.56
12397,140791.1
8189,551914.8
4423,206760.22
3994,131142.53
10342,190388.62
10051,188290.97
9453,141815.03
12593,455223.44
1274,91405.84
6933,363103.8
1761,149173.14
7157,350788.38
15169,149555.25
6792,268511.62
13830,181695.42
7240,195356.05
3051,249504.39
6550,118524.984
4603,197193.52
5729,177050.7
13473,340575.34
15104,143355.22
6599,413392.97
2216,224147.31
8721,316207.6
3645,210029.19
8664,220138.92
11001,208986.22
753,161771.84
8129,217988.84
15235,178699.25
3359,213222.06
10424,211298.75
10226,238231.7
9252,205918.02
3008,263948.2
5849,167628.08
8494,168040.6
6764,241512.67
12445,321210.06
11716,181161.81
4508,119804.09
5669,200406.2
11427,114649.04
11065,191595.95
8910,226157.8
16401,235241.98
11913,159943.7
6221,200744.33
10839,185580.94
2809,204765.92
13311,161534.16
6866,191924.3
6019,171365.38
3024,156725.33
1391,225143.05
15904,214323.36
15858,263360.97
9911,258887.88
16579,194732.34
4394,258145.58
1468,463992.94
12965,150254.45
2249,181923.4
14384,157404.44
13040,117266.65
8872,141366.73
12864,263138.6
15712,164191.95
14049,157284.27
1840,107514.61
12019,170417.38
8948,161631.88
15154,227107.19
6943,143123.14
12564,364844.88
12766,146998.48
7255,218108.52
7962,151920.27
709,143169.14
4634,153368.34
889,251178.61
4774,128858.805
13890,185947.95
15431,149296.61
8726,372928.97
10373,141232.33
6413,183539.78
9761,135388.67
15864,158729.83
6147,139758.3
3384,227177.2
320,272002.75
8006,166678.88
14395,171251.9
14976,105692.86
12185,225407.75
4779,117895.99
8551,166400.97
9025,238520.48
10616,233521.52
7475,113029.3
6341,319135.97
14163,141595.67
2211,182378.1
10532,259241.03
14338,135646.19
831,182283.38
3382,166996.77
9209,294798.53
7188,240303.88
7197,211158.23
11270,172721.81
15918,79082.87
6937,505665.38
6178,190069.62
10668,128872.2
1413,253217.11
6884,337486.0
8266,195972.44
14019,204415.94
16764,142914.58
15306,168659.14
3740,158757.27
5298,185332.48
8319,181116.53
4229,178364.61
13429,193571.84
1753,477732.88
860,259373.53
14219,157130.75
12113,201902.95
11309,124936.65
9930,207466.6
10570,194438.81
2839,153055.53
6699,123706.234
16647,127040.26
5325,234531.2
13733,172007.22
7818,378278.2
12505,219544.28
9489,190460.48
10106,194103.2
7864,208817.83
5134,233521.69
11859,159027.6
7440,371033.62
1525,315244.9
7339,184863.47
8,361388.12
3248,115849.6
8995,241137.47
15178,67528.32
8594,168710.11
15770,240639.75
15859,343125.38
1735,309209.22
11410,494815.25
16397,160008.27
3572,139063.94
5501,112184.8
969,187105.11
6977,423414.38
1233,173400.0
4258,165349.45
90,454099.16
16650,186508.06
197,105065.98
12514,232566.67
4367,174010.38
3199,202940.02
5600,189813.06
11641,154760.7
14609,114787.56
12775,159747.84
14240,165689.1
7933,178979.58
6945,332535.6
14006,200865.48
6320,249130.83
12061,194959.16
16369,213903.5
16354,366654.4
3970,297710.44
1048,202832.98
3639,217044.95
14448,225679.81
2812,430053.28
3932,155323.39
14875,323440.72
8883,117186.05
7622,314036.53
7252,142127.5
9751,171621.11
2378,202652.33
6816,244151.62
15358,181662.19
7843,164931.56
10448,388844.5
7840,284644.97
8880,229547.08
12551,346119.5
15470,186535.86
16207,206555.39
12123,123190.3
15247,360386.75
7481,203826.1
16171,370809.56
7461,323928.3
902,180564.52
13094,163737.83
11584,233043.2
4462,198209.55
15576,142264.7
16606,230770.94
5427,294866.72
7725,163733.3
5409,155373.75
12579,127132.99
12013,232294.03
11321,165273.84
9932,144809.84
591,149258.89
10357,192260.89
3336,237704.45
13,180915.53
4809,206388.45
7555,186879.83
15172,370985.28
6989,153721.48
4707,175875.98
2046,263868.53
6495,87011.76
3873,186548.25
7061,203013.17
12112,223643.58
8917,219130.9
7735,154594.73
16442,218609.39
4244,162365.48
3747,271984.22
11086,195253.12
10080,194600.25
15057,274522.72
1331,193292.25
8891,152900.86
13411,214039.67
16730,218075.08
2267,189379.16
3022,194097.69
11190,217641.36
11857,186491.14
9318,178109.25
16512,173074.06
2053,208734.27
13707,131546.89
12143,156625.47
14080,163235.78
6130,182652.75
7936,85311.77
10101,173150.8
5663,187620.66
14811,113683.266
1366,184052.72
908,201226.03
2953,124316.79
14629,147359.12
15096,359456.9
2115,189852.05
11770,164951.48
12701,191189.06
14584,134612.39
1893,363409.47
9501,538350.6
2138,161770.22
9346,213191.28
15960,386730.56
8230,164712.48
13843,214414.95
13810,235797.64
15650,185729.86
9974,145675.4
12200,204362.3
538,211741.23
5334,194401.78
14823,115462.08
4817,160541.2
9041,189703.0
4359,286434.38
4852,243813.12
10141,138077.9
1503,209119.39
16256,439084.7
683,109566.62
14382,179211.02
7248,215105.42
1200,174911.67
3563,169128.95
3681,400323.25
3053,258598.89
4099,206381.23
807,118183.54
4658,291218.0
3535,178758.52
12548,156685.11
10488,204604.47
5851,163731.55
13736,237796.7
875,166161.33
14449,156121.08
3958,340118.53
10727,183082.6
11296,131249.2
13646,255745.34
9599,216034.97
7135,322848.12
5943,358301.1
2695,269572.2
6766,215543.16
5630,181085.4
13586,203250.83
3507,460811.03
10014,140686.23
459,273163.94
3582,289485.47
8560,283120.4
3372,169581.73
13109,236546.73
8160,224497.42
10706,232756.1
9104,325969.72
2870,183193.6
13712,175529.55
13924,128655.125
798,260752.86
9750,436505.97
16248,379879.84
3170,177036.53
12700,225229.14
10601,132465.03
514,187862.89
4010,288165.8
8124,160213.23
10800,171229.66
13628,190505.34
11637,140081.28
781,173622.67
16156,198780.2
12618,255038.34
9766,170775.08
15987,249883.53
11051,348002.16
7673,210381.34
1245,421963.78
2443,163179.14
7413,85334.57
310,147642.33
10921,229432.2
8709,95926.7
12404,340612.6
14986,212481.62
10714,325674.84
14286,199946.06
13828,363380.84
8926,447468.88
12233,180014.14
3913,194997.45
5221,219816.36
14965,88091.68
862,168320.39
13907,136095.47
5418,182553.89
2045,184694.92
13321,190575.1
2762,229614.39
13888,174726.28
14962,152041.05
13305,324505.4
8487,249602.44
7146,153922.92
1134,186187.61
15092,343263.6
13760,236057.31
11958,438272.94
3177,181821.25
11350,212902.19
1524,116550.02
5527,241302.81
2872,201336.31
8602,384666.72
3067,318344.22
10435,217942.7
11222,210332.05
8700,147422.73
10961,214882.39
14305,185633.83
8362,316355.28
4979,164947.08
7180,340619.44
5763,99273.16
2192,223069.66
13581,194210.12
10720,156249.42
1358,254792.62
13366,308577.44
13539,414513.4
12849,187451.8
6794,174946.9
525,439509.72
12223,345514.78
16271,128419.81
5818,125867.66
16588,298774.0
8981,126042.82
16476,121385.25
14663,175584.05
3,143432.44
6615,134747.23
12215,270132.9
304,251988.8
13634,246050.7
9208,183955.67
2175,168776.23
250,205166.42
6045,188144.23
10516,156131.06
1852,488968.34
1573,208916.75
15079,170716.58
5500,170182.9
15775,174734.9
3198,167272.31
6718,204470.78
4149,181519.72
9627,246175.36
7595,292157.44
4538,181247.27
3555,201417.64
10483,360830.28
8834,164132.58
16412,167092.42
6449,149134.36
2767,178292.62
11498,164459.27
16472,141995.22
178,320338.47
10948,195332.48
13313,286515.44
8065,155551.56
102,151455.9
14428,145880.08
11973,110573.89
6663,184961.36
15989,136179.28
10955,428138.84
11772,149095.94
11364,251679.67
7082,167287.05
7749,584740.56
6428,129554.18
6869,104069.6
295,166042.73
12266,281986.62
11129,199529.1
826,354947.22
3262,229588.9
15641,308456.84
1662,518768.66
10926,221712.5
10232,222518.92
6376,183961.98
7817,167436.06
354,201155.67
10076,186328.55
11379,346230.8
10184,120512.76
4696,401461.6
13562,487992.1
5436,180811.19
13196,114652.016
14939,356045.3
14004,189022.33
5916,186943.45
7229,175375.81
9143,160309.62
3440,192752.25
319,172891.17
11683,245231.95
12647,232749.1
12788,140676.58
13662,231269.47
423,255528.92
5222,197585.7
9242,201339.67
2641,179718.0
4855,159797.78
5360,197576.9
9799,155972.27
5526,245798.0
10309,154711.1
2144,413803.1
7191,176666.14
6732,162621.22
14789,149161.7
13525,166936.22
4066,344657.56
16422,191567.33
14890,205688.17
2922,211955.8
3601,141846.16
13416,112481.266
14363,201186.42
9496,276300.47
7115,306254.03
8615,168508.83
5218,72066.07
9493,205701.73
10623,190934.78
2272,130855.3
3352,311892.94
84,172841.14
8086,130862.38
2595,201891.7
3531,150103.23
7460,335858.53
9214,265746.47
2790,203219.47
10548,247421.53
9218,177488.48
7435,178683.67
15780,188375.1
7640,213817.4
6223,188909.28
3425,111274.45
10582,145289.64
702,280132.22
2111,181494.28
11730,183868.95
9865,258639.39
16478,347871.94
1885,214761.05
3956,377926.9
16735,119633.03
15264,187783.83
15971,166605.73
5584,199207.98
15242,196467.53
14358,209008.95
11300,216363.7
5446,175925.94
3934,169614.92
6610,179069.27
10164,226696.64
4646,195834.42
13304,197216.0
1985,201269.19
4746,140081.28
7963,189366.4
14083,273506.88
13140,291149.3
15023,293581.62
13093,265798.47
7160,195981.86
7407,185575.56
16056,185965.83
751,477341.28
6179,73250.25
9137,260398.6
10992,270397.53
5744,523146.28
10884,160247.47
12858,299131.72
13005,297240.84
16714,181074.14
1419,252484.53
6064,206092.53
3771,200555.55
5945,468097.47
8453,69553.984
3806,157730.11
16748,251572.58
11380,223155.16
3107,211165.6
12003,183079.08
14567,210096.19
1079,196418.19
11705,142856.12
7814,210639.62
10174,168722.33
5514,223012.14
5265,241017.62
10520,359174.03
13195,213502.84
14601,425778.44
6012,192622.08
13079,170271.2
9009,130209.08
3122,192521.52
5470,246691.2
4840,166030.73
6270,240960.03
9158,94004.44
10120,186936.36
10672,302379.62
4573,140575.23
12118,301805.72
7447,125464.234
2171,208285.58
6126,287227.62
2836,164937.19
1457,248711.55
11165,219578.56
5923,197385.44
1813,210602.89
3492,268620.25
1917,322880.12
965,457367.7
15795,148878.95
821,210453.16
4568,179489.53
9078,216124.23
11371,124460.07
5149,188253.28
281,194152.86
1918,235519.44
776,135189.89
210,201855.33
10782,176607.4
9653,176561.47
9372,159400.33
5868,186483.66
6176,133728.92
3969,141705.67
7427,152671.19
8544,489263.12
5219,206631.9
16488,139190.75
5855,235864.66
15920,117099.47
4393,405932.12
5770,162251.94
2900,146861.72
8622,86008.76
11610,283968.75
10969,118380.77
11029,127671.805
6193,313803.1
14087,460587.53
13623,160325.61
16689,175898.08
1027,217081.89
949,150582.2
672,117279.74
13832,144914.78
2471,208482.44
8728,278690.6
7742,214146.19
2698,220835.12
9084,175367.92
6075,263742.6
2874,174461.16
13119,146487.05
5010,207580.14
1284,171661.78
1151,171575.44
5110,408812.03
11386,152084.23
8019,214663.9
2859,125473.164
16110,172520.36
16027,268445.47
14902,179488.6
14301,201216.56
2451,220069.61
13596,133193.52
1464,125346.445
7927,387226.62
9638,169601.77
8009,275328.38
11903,167264.17
9243,116772.125
547,167768.5
5511,124529.89
11247,177958.66
15928,361455.1
3434,212417.22
7614,114032.414
1380,197981.39
2770,144163.5
111,175639.66
5994,127109.2
12341,208772.12
2787,264401.66
14410,314731.22
15983,129629.31
14876,207586.97
653,149790.97
2174,236015.84
2575,310279.16
7976,169771.42
5812,328219.22
13589,382824.34
9122,133876.61
8159,489951.16
8754,346266.06
9321,215614.11
13535,185699.95
2083,168556.75
2689,363324.78
2248,217210.4
11649,157597.9
11045,386623.03
1276,98532.58
5962,145542.69
13012,169770.42
4642,169392.27
179,174827.05
15347,389316.72
3339,162541.0
8166,177840.25
11617,156355.28
52,279212.4
4395,214118.4
2183,193640.56
16045,186438.75
15719,182024.36
9864,200965.05
1903,551071.2
13451,178743.8
3640,164516.4
16551,187148.34
2343,156540.8
10528,204844.48
134,227447.56
13966,293718.84
2366,155356.55
1198,209950.1
12627,110564.32
11623,217242.22
8267,126983.74
56,264133.4
2988,266497.06
8843,265521.72
3043,261586.73
16486,353439.2
1241,169304.19
11180,358986.06
1984,181527.88
7364,143922.69
10769,135899.9
16617,224784.38
9007,344289.88
12953,360226.2
11366,185107.72
16483,202946.33
2326,199409.33
14195,151805.48
3484,220238.89
15257,185901.92
11920,223903.38
1359,181628.75
10353,157395.12
15614,131704.02
15101,263188.3
12755,318298.56
6252,169808.61
7485,198863.84
12603,171519.75
5281,414516.75
10708,154727.67
12563,162958.56
4592,183650.27
3390,366887.06
1986,166824.86
5745,129530.41
14108,185122.2
9693,113139.28
669,108229.8
7320,263558.3
10258,150732.33
507,203387.61
10365,174511.12
9363,189616.45
8736,112292.125
15100,188553.89
13420,145141.7
13248,257426.86
1972,378056.56
9258,216678.84
16455,274720.28
6150,207173.2
6283,191467.6
14979,234210.62
13935,207501.69
4985,165394.67
5393,130244.65
1730,129490.516
14129,191339.4
6254,186833.02
4173,435845.7
4910,259795.39
1297,160335.77
3366,132981.27
6044,315301.9
6259,139280.95
3852,115824.95
8723,216939.55
16109,226696.16
3721,201997.1
13453,285125.75
11962,246857.62
12998,151385.67
6886,175028.11
8200,295245.97
51,236577.38
3930,285552.9
6310,200349.62
6112,202966.7
5135,110718.68
7522,312325.0
9825,238468.86
2411,246768.9
14940,440050.62
15970,157650.7
9894,272064.0
2564,200021.94
7095,209565.95
16754,223144.66
16195,140583.11
1770,239811.8
5363,410726.12
11360,239959.36
13034,348536.47
6542,159003.39
15870,223804.95
217,247131.78
6490,284686.8
6692,348251.94
2235,150661.64
16732,261843.72
11499,198342.27
12617,191330.56
9060,275830.47
12017,151529.16
16750,172360.66
12230,165453.48
2158,171361.6
15184,141028.33
2981,187559.83
10281,202863.73
16596,192559.05
6976,446832.78
14680,162613.31
10618,182487.42
271,246090.75
10817,196486.52
1823,410365.22
9549,136157.69
1201,163195.8
2112,195320.97
2951,173151.31
7183,184784.4
11404,129372.945
5473,275498.25
9232,252538.75
3033,315291.34
11002,172942.36
8299,232830.89
15417,197081.39
15612,246629.77
6168,175747.92
13751,184203.03
764,170586.53
12833,99894.016
2009,72134.08
1005,385523.1
10740,185484.55
15323,226013.84
9884,118589.734
6185,286993.94
2311,165482.81
7538,331037.66
6256,179198.47
619,376520.88
1968,226610.14
10168,112951.4
10762,228326.25
12392,152419.88
8877,307298.34
2441,217752.83
4974,200477.97
12450,194374.72
15837,200863.39
5260,308651.72
6591,173648.64
11688,265353.53
9940,178516.45
12070,191719.0
12876,130414.79
6858,225627.05
2385,213580.31
3596,201067.86
13540,127399.7
2077,131955.72
5654,367304.28
14029,222720.34
16140,110195.42
13303,428940.9
7289,152902.27
15226,162428.67
3330,177735.14
15642,285983.6
16217,362262.03
7330,212112.8
3894,111321.625
6719,194693.39
13013,167476.88
15835,209668.16
10873,353721.53
16379,254261.06
10771,249722.52
13943,171760.45
5139,221977.05
5309,182686.12
14227,396600.53
16292,198446.67
14968,209787.7
13277,216462.05
1731,89071.24
7286,144158.95
7455,165714.0
3250,193440.19
1659,188875.12
15806,290126.4
7491,262044.7
1990,216536.34
7769,390215.0
9694,229043.53
11961,217710.88
4669,215754.03
13826,312643.06
1691,198747.5
3986,130042.734
1407,173837.92
5517,169676.88
8432,187304.77
2214,177360.3
10449,176185.89
2941,196891.77
5944,181279.33
1555,245240.38
6105,164355.86
4453,225848.77
5892,238468.86
5000,282980.94
12995,175519.12
8905,186837.27
11440,142806.52
419,254489.48
4712,146961.33
2094,163612.4
4567,163278.6
10717,164284.81
1248,388659.78
12405,188982.92
8331,407536.94
3113,164034.61
6926,296101.03
6777,283802.78
4060,183057.06
11547,302961.3
15199,144462.67
9282,174131.36
16123,296779.84
14094,170979.94
8770,284260.62
1054,299618.25
11363,191105.84
8756,112951.4
4800,150420.4
7620,101866.83
9101,175249.66
13954,230072.64
13600,411900.1
2893,219615.53
763,214644.0
5347,186918.47
12096,106013.83
16333,188652.42
16432,313374.78
3513,106630.195
13494,226078.25
8690,214129.06
7266,165648.83
3472,165338.95
7021,174345.6
12952,214768.89
2774,202198.02
607,198254.78
6897,206023.53
8220,252436.17
8071,163481.67
7091,288208.0
1805,334581.3
3594,171813.62
13103,244378.02
2203,145142.8
12622,176210.58
13270,223327.84
9461,114454.68
7759,122673.65
4256,201504.92
9093,185203.69
6033,302062.12
7734,182222.34
12368,415201.72
11740,223935.11
9907,171262.16
12398,298818.56
6290,222595.12
2882,214918.38
5091,200945.67
7228,247913.33
5953,332856.94
5707,365414.75
10159,196630.84
7813,213930.19
6463,182645.19
7264,150687.25
5405,166612.11
7543,185587.66
13702,214756.12
5538,203852.6
6762,108084.88
9416,191761.72
10415,343736.0
2139,283680.9
13151,160591.12
10301,206319.14
13273,220522.8
7609,121018.555
4884,160077.38
3438,285284.97
2215,181960.98
1723,120564.16
2340,234787.94
3950,336898.12
7312,213132.16
3602,382179.0
12053,141987.31
16240,191175.69
8301,203013.17
14068,208733.67
6216,342890.66
12910,218687.42
7656,419954.56
7854,218573.94
14636,174909.22
12267,255596.62
11334,435634.4
9326,277483.8
5935,171111.45
16132,137363.73
8318,166522.19
5009,174380.97
3883,186929.14
7565,148068.14
7960,131925.5
16736,173906.14
15284,184580.92
4301,276350.34
4273,429263.7
8436,166799.23
2113,375286.5
8469,229928.16
648,214340.4
7526,240536.77
9656,199008.62
516,161256.62
6849,435003.75
7013,230044.44
13741,420161.1
13281,196023.95
12374,244499.84
11855,478994.16
2759,130184.43
6759,116563.64
1667,155477.05
5138,285185.88
2452,160754.58
13027,100230.62
2493,134257.77
9899,153449.9
8151,194043.4
5349,143173.44
3926,293093.28
6394,308217.9
11720,190048.84
578,178124.2
4001,178635.8
13504,202727.06
14836,391176.3
1741,161695.25
1278,190487.1
11890,204359.12
1803,193702.05
11418,200060.73
13693,212846.17
7321,211321.62
12575,165908.36
6966,216181.55
16613,172479.05
3148,485970.78
8920,166431.77
13984,456631.9
802,257648.05
13893,186658.06
2495,161799.38
1695,157297.27
14995,325879.97
10890,237867.53
5282,271175.3
13487,203924.61
16615,354465.12
4545,388141.7
14032,140081.28
15707,249993.69
13931,194396.22
946,179185.33
11500,594376.7
10220,138831.23
2604,199265.64
10761,443757.8
10982,282207.22
11729,184835.62
8152,123591.914
5323,177050.64
9448,161004.3
14935,143230.84
385,330012.88
7039,309394.84
9366,184257.67
15823,251901.64
8993,187662.86
1282,181331.62
437,169616.88
11011,142692.64
10104,177875.78
16321,153234.75
11188,254788.45
14291,167475.25
7781,167360.58
1203,225501.12
3731,229804.6
9037,325904.47
12937,150683.31
5196,203627.61
1746,166262.19
6345,120585.96
7950,266537.06
11552,204132.88
11950,92700.07
4805,373156.88
9152,286172.6
555,324542.7
6765,135662.97
8515,333344.53
13915,192062.36
16036,170866.02
16625,175079.25
11870,303622.03
3304,150767.38
9636,265463.03
5232,415628.94
8878,202742.64
2756,184395.34
5140,134106.0
375,189434.17
7149,224784.94
16353,295689.47
15742,200367.19
5957,165734.72
12580,178585.23
10409,253379.72
13766,177623.33
7778,191637.92
9028,198161.97
14213,188573.31
12691,217754.53
1658,154902.2
15352,245876.56
10670,201454.27
14260,186381.27
8870,194319.9
12054,195730.73
9386,373322.4
14378,304941.16
