Id,Price
12791,259255.43693545542
12499,217049.29642752488
12249,127941.5050187947
14641,140316.79667899702
1919,165106.09600091385
7848,201860.09597062983
10749,183917.015124514
15554,188768.76066669502
15834,165858.12704260647
1355,150625.6616071118
15451,177382.18282909412
12401,205914.21340920794
10290,172991.23352712573
9462,123021.5981039806
3103,243229.00340314317
3420,144230.105503996
12262,240876.04834527062
5032,142993.0451991058
8949,300904.12342781
15567,232117.6073528045
16389,162947.51800371066
7809,87380.90434245487
8990,171160.58467408124
16089,256991.35593638616
12743,100126.14044608983
5132,120477.21581565721
1619,280673.59716070455
2428,96494.32846093693
16741,162964.7559482598
13193,213947.30430527002
12588,525501.7286437661
5067,175369.37236622913
14685,125726.85643217224
2292,178156.26736045178
5746,124509.41980761391
12578,159670.68402912706
14834,183671.18672879218
2147,175247.49715262424
8222,132527.2402801168
10419,268164.19010071724
11492,212207.15335799652
3006,207537.83761397144
8761,196189.7836866296
15371,359598.1723410871
16367,158047.4654212303
6317,274779.83908493543
10878,282333.457758518
3895,161542.99385292135
8041,206052.2250120692
13428,456331.2243367583
14669,159768.14792163565
1006,176364.04377843108
12271,181208.84723295076
3764,427410.3347980034
7675,199383.90956972938
11709,284499.51419191394
8629,151089.56959882635
1105,298639.33911405335
6096,180518.7249255938
11727,215097.5623888064
5157,177326.85547557176
3679,154123.9472680204
1755,149729.39221410564
7391,184830.4102955055
7425,100706.02261514419
6882,349381.10321592854
10752,365793.0579417543
7472,201170.7039075181
14320,103595.3951273073
9596,161403.2238008679
5317,215854.97529577336
7378,88042.10468777327
16154,182010.08643474357
3464,194373.7158818137
4197,231360.39527966743
9477,114132.19790230502
12705,194132.15686322015
16426,207529.40395777227
1481,68511.43111334539
9946,252621.75189194392
12025,219643.00026767512
5341,234520.67088465355
9923,290677.19404180284
7953,250846.3080984034
11066,246710.80218786345
5037,173890.5390434033
2509,194555.60352638277
4937,336924.4301206505
12089,381296.90969933296
4964,160388.37175855218
16500,291743.60379603767
4625,149241.35751067317
2363,389912.8168280922
8148,184018.83192471624
3804,183168.90358685577
4584,154970.17985933812
10694,108876.20508523347
2691,175987.78645716477
2983,228133.2101428415
13563,319836.70067304326
10747,220623.45893703445
1721,196520.57620242087
2789,261494.656199012
7214,259592.46213076764
8659,223695.78804162092
5107,283891.5496980438
3843,238312.88259784106
14610,389776.802406288
15505,163866.3037392762
5060,265365.64823922364
16055,244398.9614797558
14963,196610.21784892355
4118,147762.3852077569
1672,151629.69507433253
3209,188020.0433078615
16515,141373.05644890477
973,172635.05891819435
12529,185627.57551913988
5896,119835.34731855961
5450,283339.82079207944
3249,154574.7131145839
8911,176456.0558946175
5898,234360.5756724316
1024,173847.9959062232
4766,200815.23333568228
15804,185698.35151611682
14303,202351.1683671658
10707,183380.5494166055
6605,220505.6375119882
1138,388024.04653627786
14088,428055.85196377506
9154,187756.5057804555
8190,202631.3705383142
398,275734.4518534551
13302,250365.17125497595
9696,153882.72164134952
16786,120748.83217282585
16230,209893.35798968285
6552,183016.06831521704
923,220450.89657896594
9602,316372.61501216487
5857,251033.4672816034
8120,169861.05445790672
7134,189321.12701065978
11726,163411.06118921147
8069,118949.71930483097
12420,169062.0161430322
8604,200246.40025127935
4854,292102.8157171876
12212,190109.40445342087
12099,355172.433399848
3882,370229.1471432029
6995,304783.8583505354
10172,215605.94821053324
11672,276376.0691107484
12897,287411.85401863366
16097,186652.51474580902
6779,275118.957250453
11199,194031.7958215521
10816,418119.6092482447
143,398683.9819304793
5399,252339.1528778844
3286,154434.80141526004
13706,182859.64407454565
1935,394937.7202348214
16000,178997.5400679981
2860,212735.93373049897
11407,214466.36387025032
16378,278447.2088733259
12278,177394.02881481455
3842,171328.79441756086
2692,331883.8361151193
7699,184831.66059217838
6825,298740.19140648545
7268,293896.7366117739
1477,358537.4423707754
9887,182111.7303609847
9436,187052.10348435564
3179,231814.9242613343
1350,477245.84468054696
10643,202174.64943444775
5793,239047.13604189566
11494,421874.02116219624
4206,184155.99107529517
12419,238066.38213290612
8530,231130.94633204216
5985,151271.92611752293
8908,194990.78081185636
256,123269.85127435075
7234,172440.6091896615
5648,215972.4122088053
3014,226912.18975748814
2184,189674.19926890277
9189,263286.2790064479
14884,198568.39075688052
10333,175195.2240475744
15896,138410.20781235694
13269,143535.6904840375
8603,263253.9354739275
15087,180497.05896799781
4344,195638.2810527967
7981,69792.83277898577
10908,244904.51732275795
6190,171023.58400361802
11742,200776.77583618576
9224,143320.44658079543
14667,208449.3263926683
458,191821.93204936417
2464,338036.98046860594
12320,238619.32277962295
278,213839.80665840264
2912,213508.9125953058
6698,224354.51134240237
4510,132515.84700310658
4183,188743.60150801108
5551,229131.4612810186
12187,190764.49191975413
7948,222951.74258916406
10808,195900.07661979255
12432,179065.30014278134
5356,178937.79336213443
8984,468520.9894629733
9203,184452.34002882315
15412,87134.63776530843
12041,130428.5042910423
7644,262160.59388783475
7071,204223.36671286597
10685,174897.55181402215
6763,207168.76560113372
940,134033.52999859423
14959,169345.2385690355
1338,154494.63361890617
5351,141715.90794452748
6524,193421.39395006886
12516,160211.97854699264
3288,260828.71926977969
3146,230008.08113066354
3954,183515.5132096629
11955,167783.3085733908
1211,212701.38901229773
15668,208801.27230774375
1320,88954.20180003962
9108,171811.96174658812
16482,210703.41584846805
5017,143692.7812686858
8290,214316.15128189733
4304,391955.7497621642
1930,207150.32858275712
12530,168426.56123452247
11295,360513.58215894
3002,153184.34071547107
15483,151039.91821439867
11525,192015.1600910957
13978,137713.46869148078
4885,164667.6964354047
8325,172659.5782284298
3630,122462.71775595186
9165,175316.89141518343
13945,231533.62470006064
10663,189128.99017505662
14803,179880.2781208882
7621,177236.64141891638
8205,242607.8117105114
10387,209791.2460524004
5457,152374.71520384002
10234,354113.1858108128
6251,170688.93580439972
701,277317.5379507638
7930,177440.60739575236
15028,139260.47582946546
12172,70964.16028004308
5805,178756.37047473644
7411,266759.4163174534
14806,215586.3581561795
7890,159926.6914562044
10440,148604.81516703908
14926,164440.24580732465
5381,149394.41464121416
3800,379470.01566843124
10511,231575.14425675652
9324,246517.29543141942
3313,221890.51705148356
7351,151269.76490014538
8459,187150.014102875
9957,124153.46687008135
12024,195396.7204166656
4380,228902.5937870957
5042,147431.93274185917
13289,141084.14318146592
13407,396085.5510194269
13258,153781.4289541696
15993,257467.59376692912
12525,168805.73072298706
4062,220641.54319540167
12065,189334.46946506688
8227,184104.00224058182
11333,164987.7018010326
2867,138378.58366577065
3319,245924.57244099566
3523,292703.18560886197
7055,203802.3434048673
14930,175508.76052825083
3444,131835.6133984162
2940,321771.92921062576
6935,364430.83619277837
16116,348473.87458405236
13370,248946.41403157695
6103,216683.42434826726
7446,174367.12046494638
1859,176712.79488027413
4079,187254.30369829584
3228,168665.72731271552
9665,159168.83611241978
15957,421811.4202615741
11533,277789.0186890633
2314,125181.0228462249
4096,214021.77216672542
13437,175063.01711368383
5980,226535.66567394295
2008,174137.8909336935
6754,180016.2011409003
4129,161872.1979141826
14557,300994.2816753952
7096,321013.6364960623
14297,251407.34482246567
3967,223523.6968319895
16485,112101.09187953359
13075,334705.0404803419
14289,185990.21358919918
10988,160367.395115562
3230,154347.46620812267
13250,175519.83765610005
2559,194996.09139823995
7739,353041.48012324754
7213,154020.36056970444
6639,206034.47387718954
3164,278208.9038624655
15207,164236.64293143238
5113,188465.26477938995
3929,145007.50162438123
14493,252475.69701688184
11110,185211.97870582464
2033,205865.56391781036
16057,214869.5611074807
16709,238517.19591521603
14313,152925.90398770338
1028,284696.86453378736
7187,108911.25368033863
3738,328615.7128042809
9869,316167.7960360189
12644,189677.05664973293
3686,126459.21950352019
9196,271850.74145685235
12326,192683.30384622444
4936,198780.00467825506
13314,169317.1856430518
9857,330606.37385826197
519,185416.31597151884
8410,171712.04917506955
1720,177875.70207760594
10341,219542.22161838235
14415,191185.29448026008
10613,278391.4734637172
8027,222820.110941328
15539,270414.487881336
7431,281543.0430058882
1370,139123.71066679797
12708,150338.8897193131
2250,220835.33594746233
14758,144577.0899890055
8525,356661.84084553586
1538,284822.33062240644
1142,146673.94873330003
1152,245967.15519434988
9802,185122.7783370652
3331,313331.14602203656
15203,185261.9249038066
4247,175420.06411771718
1976,401763.9308583384
2346,186471.87406541276
10078,237686.69086283122
1938,213021.78108558868
7819,183242.50426391297
2168,243426.80723187854
15634,217547.1272884724
8465,247201.35865535066
9313,159938.17893662825
6539,140416.04649952397
6325,103116.30481237138
13442,258659.4676174708
9967,179625.03492235078
7893,240677.69132820627
2861,194876.2253005244
11031,315998.511321135
15073,132980.0918699648
13837,167096.92107811262
2524,249054.77470874222
8617,221278.01341393768
13513,190279.63532950985
3081,301785.8753987665
10675,357319.9460615099
1907,85570.31309853826
4872,237314.5921216106
16274,386764.8279775807
11837,236998.60133060452
16577,231147.06904599362
5231,301445.8407804011
11315,230073.9539079604
273,208657.93923223476
8363,251669.91825371186
4255,216629.1300892863
16330,225321.1806575772
11528,185326.23288961992
14799,263632.0055046243
1611,253836.69896291287
9234,173836.7536305918
1633,108702.7284188589
6791,181506.56650673912
11567,336001.92694905755
3070,213683.53149369077
12094,234873.7951530474
14335,314735.9441390282
137,169213.3489459325
7182,162576.90851862927
11718,179980.80888404362
5194,108986.06043648224
97,358305.4942347722
5118,415027.7605498953
13920,308355.8207062987
9952,193262.68037751413
15337,206521.65162200894
10243,220096.61635807707
4048,375523.40386893536
171,156230.29664583804
11378,163576.03409276222
14190,172957.40781692258
15265,132934.2205315892
2740,144083.69810799256
5573,292007.575805198
4481,213536.44301127698
2631,151630.07279822807
4984,248368.7406588689
16466,174609.93005676265
16716,127072.20070901822
15325,182373.4028234792
10115,178637.5657854899
117,483097.10948891443
5476,106031.47164506852
11757,183109.21033833743
12359,131770.4016165599
15546,180040.94920172682
8133,168783.71835158218
9018,391927.90272685676
2075,169734.10344676868
11170,307582.86561638204
15733,208275.5278108808
9280,145140.9300314011
10734,343027.24460126826
14071,163585.74204095695
7373,233154.18746028212
14736,183249.91134794438
3458,119995.28206614382
6183,160957.1723481029
7825,217989.92497679152
16775,186465.3369530275
5717,175796.08363729896
12397,138392.3330627708
8189,504871.19167778787
4423,216593.95489692842
3994,132067.98701050814
10342,193795.09120946098
10051,191151.68584072182
9453,144269.2227031906
12593,492385.76062204846
1274,87659.5557911767
6933,318079.80640678667
1761,143848.65448917254
7157,343186.94960053836
15169,147966.80060269003
6792,348691.40846093476
13830,173669.1862390847
7240,191991.8055600932
3051,255521.91115207176
6550,110411.36968793331
4603,186125.1274672435
5729,170072.21318245534
13473,323339.8588319852
15104,149073.0392157817
6599,388928.21644348546
2216,256092.3931064176
8721,320800.15628119145
3645,197897.08966815437
8664,223838.39699627637
11001,198686.3252367146
753,160024.37590162462
8129,227429.20110447027
15235,172785.67959247497
3359,209425.03565477073
10424,211818.1172486591
10226,231152.4042939384
9252,188364.09539232365
3008,245517.31600634448
5849,185797.00386197542
8494,184751.03798576767
6764,240829.3289242987
12445,345811.8692953435
11716,174816.81697753846
4508,116966.49234087595
5669,202519.78105776373
11427,106563.2343317988
11065,188465.56639266753
8910,227111.30805309364
16401,194667.76988487827
11913,154357.2636143772
6221,212701.16604026998
10839,187510.04276856297
2809,206695.95414990862
13311,174856.42455085265
6866,200749.43662235994
6019,172767.51386448985
3024,170316.17779271418
1391,228611.75410397313
15904,205123.08788628795
15858,261804.93800105638
9911,238576.39236832713
16579,204450.751761824
4394,260672.99094819592
1468,441981.29757725913
12965,153657.3079271406
2249,199701.76718228284
14384,151837.71067233573
13040,126374.74292930332
8872,141418.66302476695
12864,251959.45798002803
15712,164467.59673184162
14049,191875.22339728972
1840,109749.81717426305
12019,169357.24237135
8948,168179.9553110121
15154,209416.6263344213
6943,150290.30450335448
12564,376796.43526114715
12766,141172.73733601865
7255,233829.39957625786
7962,153422.4132700074
709,135304.35994619108
4634,140682.3899074123
889,236712.66377204342
4774,137962.83328310278
13890,178208.4057206183
15431,139187.90248070573
8726,350078.1120768237
10373,142843.30764303773
6413,153170.13324743713
9761,140949.91965697013
15864,156076.74068710612
6147,142803.11835966128
3384,260818.71969901427
320,266087.4996589338
8006,173183.6174015763
14395,180187.4731188357
14976,102980.74785422867
12185,231513.90831696498
4779,131408.0102829421
8551,173045.24922440533
9025,297060.7090703492
10616,223410.50787480228
7475,107527.04428202075
6341,323398.39528164326
14163,140918.96500705183
2211,178639.88635798314
10532,279841.24245104607
14338,136885.97425848132
831,177456.73391407536
3382,167399.1089247182
9209,290473.61013582634
7188,237439.5333203856
7197,222617.47975475612
11270,169484.90152986502
15918,85036.213076004
6937,462058.0403282862
6178,186946.13076387122
10668,129139.97398890603
1413,263232.52048606967
6884,338918.30744761706
8266,197836.50514419813
14019,194192.34869928288
16764,146543.88476970783
15306,172432.9843911965
3740,224203.33799529728
5298,196650.97756099136
8319,175448.0750420146
4229,176817.52880777902
13429,186294.63758725056
1753,423827.03038237715
860,244058.9413708639
14219,158240.5436217031
12113,203440.48335525874
11309,122305.6714908435
9930,208357.89337373336
10570,196832.82081730568
2839,158574.86662858308
6699,126807.59043296786
16647,118224.7006827046
5325,245618.82431900312
13733,166184.09356439908
7818,326462.1926712176
12505,228515.57634079267
9489,196872.0015490745
10106,186365.41517230374
7864,200157.3324795992
5134,236466.12643754724
11859,154313.37624623373
7440,369730.84241951193
1525,307382.1350815691
7339,185380.93677223145
8,343548.4303948667
3248,116399.40513081437
8995,239365.28329648773
15178,69596.51147892461
8594,167694.15550867058
15770,225490.5886133015
15859,344724.3713500435
1735,320968.1059166923
11410,485570.5039148654
16397,162985.83436367472
3572,147293.05090672566
5501,108633.97342717304
969,185240.60481495736
6977,437823.076943429
1233,179106.3695375148
4258,148447.67340718512
90,394350.7875694816
16650,190319.1309356755
197,105633.39902492757
12514,235025.33948529788
4367,177037.53989632035
3199,208074.94137893248
5600,195700.36111154506
11641,154023.38018491023
14609,118660.91899678046
12775,165260.17988835348
14240,166274.94022737443
7933,186868.5607377096
6945,340153.43234354374
14006,199248.77304076692
6320,241907.43030848398
12061,189565.6000572511
16369,215609.82269775367
16354,357590.0820617776
3970,283266.00248731545
1048,204715.02534436688
3639,220176.18750407366
14448,240169.31487242255
2812,418779.23926834675
3932,152009.60761420557
14875,304908.60318136564
8883,118286.89989269027
7622,303004.7528774206
7252,141705.335479431
9751,176435.04374972318
2378,204756.00595939046
6816,251633.09854322506
15358,197819.79640501505
7843,157523.95330473795
10448,381476.35318866576
7840,306239.5972929554
8880,229846.5791014506
12551,315727.721163673
15470,197190.66629928304
16207,209380.4715850569
12123,133759.9587644977
15247,381240.57335555047
7481,196968.57159065615
16171,357560.7638307573
7461,320292.22875320417
902,242743.79006469247
13094,175772.20380585178
11584,249703.63609834682
4462,210443.89249215348
15576,150355.07524815336
16606,252601.3872868827
5427,294265.9983347559
7725,155457.954143257
5409,185144.09679422664
12579,124141.59333341155
12013,240474.74982842486
11321,202951.58220429718
9932,144303.85549888623
591,154612.5193234027
10357,200865.82362515506
3336,246054.71218065414
13,179511.96154932707
4809,231591.00769701705
7555,190723.303185348
15172,357576.02963698644
6989,151421.61840231935
4707,179764.45146832571
2046,252735.2896509938
6495,97265.53561309948
3873,186578.92943277708
7061,193786.17131758222
12112,215784.69887706902
8917,300083.3142179535
7735,168236.79450435768
16442,219851.81401328198
4244,166219.1770866413
3747,263891.0761084502
11086,182940.53620209935
10080,200008.1060652637
15057,272947.2795807688
1331,196501.32583398125
8891,156731.25628436965
13411,220812.85142431356
16730,234012.31872323022
2267,199191.56741986627
3022,186237.63091505168
11190,219974.27015432785
11857,187328.08460735303
9318,197881.97458114714
16512,164995.32247336648
2053,226504.53076951593
13707,131598.6815790019
12143,153964.22764853903
14080,160052.74043554853
6130,176292.1742365369
7936,79323.29143517639
10101,173085.18568483918
5663,187615.74342306695
14811,128889.78287033176
1366,192904.214435566
908,199834.75179033173
2953,125945.08073827908
14629,141030.83643546476
15096,386162.7612836117
2115,190434.9364264871
11770,166444.70740210003
12701,180341.0300935672
14584,133575.0756410874
1893,371868.37079878454
9501,486941.22129726555
2138,125940.62792503349
9346,203001.24410018476
15960,358889.6600327811
8230,161482.49753913935
13843,212290.61877007622
13810,226457.4658209945
15650,190300.25719425682
9974,151481.10736061117
12200,194694.22315065935
538,192769.41344571218
5334,195905.51325673354
14823,117571.30239811416
4817,167050.52166730957
9041,184920.51719872138
4359,291112.42857698567
4852,234412.84199667646
10141,146347.2658478277
1503,203447.60768286604
16256,399460.09580224915
683,109332.58216570545
14382,214921.56366858998
7248,207648.52666901558
1200,174397.14012622964
3563,172404.76697376234
3681,388734.69185516343
3053,264524.1153144383
4099,209544.96323150664
807,121448.90962555405
4658,309243.17424090457
3535,179823.32062331625
12548,156826.010418121
10488,210839.92100099343
5851,159360.46119518587
13736,208716.37423896694
875,170303.58773011956
14449,159698.75294511594
3958,330225.3356178091
10727,179521.75800075612
11296,136603.3031523708
13646,248796.5950778326
9599,235457.61081580317
7135,315372.51804019016
5943,336657.33394931536
2695,255669.00650821297
6766,212217.03854209557
5630,171677.66334080894
13586,200762.78143514402
3507,413628.4573941169
10014,137708.66464444093
459,252571.2990649562
3582,242845.19959138558
8560,282814.8541086695
3372,182544.39312075704
13109,260162.49683225102
8160,220233.62159348276
10706,243705.88552266092
9104,321966.44028650835
2870,203184.4342508035
13712,152467.31617393912
13924,135143.5034799823
798,228169.7127793765
9750,410256.455890339
16248,383323.53076603654
3170,180371.4350516396
12700,241991.74329814318
10601,144208.89415093194
514,199724.63172230832
4010,274074.42640280235
8124,155098.4201792183
10800,173028.40398725125
13628,191388.0881524514
11637,145961.65890745234
781,166202.4940888521
16156,173869.9392227972
12618,255194.22174448153
9766,155295.65843581207
15987,251240.97614295114
11051,329304.95292408776
7673,221098.15499736796
1245,338056.5353070308
2443,157381.31286491232
7413,91607.30574417571
310,150603.81880762166
10921,245474.9675326275
8709,94025.15401023279
12404,328672.76554302196
14986,229941.45464443587
10714,301379.784743471
14286,206795.65014547255
13828,320089.6603831611
8926,417180.14466590696
12233,178547.72728722286
3913,204192.71708240776
5221,209596.66624953924
14965,86927.32482209583
862,167851.4499811497
13907,136170.15312953637
5418,187230.65861061498
2045,185430.86781512506
13321,191942.3651637403
2762,220938.75574901036
13888,178542.09315072282
14962,138443.56886200522
13305,309321.79367881647
8487,274077.71905658743
7146,166197.8344327465
1134,181319.9523441229
15092,340752.19087637693
13760,246593.73497190836
11958,443147.63135491614
3177,175759.96827861096
11350,220786.703723228
1524,112128.29559420775
5527,247559.24553412094
2872,199030.7998648827
8602,360610.2177726099
3067,296205.36603762704
10435,218141.35571244013
11222,215690.3938856484
8700,168317.99921981146
10961,209541.3949337522
14305,201673.60605629566
8362,261051.91294974822
4979,156697.19874905015
7180,347010.27520712704
5763,111022.15005389831
2192,217946.03875107825
13581,196561.88681341158
10720,168027.21287250688
1358,235412.30222706532
13366,306682.5743454104
13539,408151.27343139687
12849,209927.27410686624
6794,180402.95386223594
525,420329.73202787223
12223,336358.2683552859
16271,136507.26882485414
5818,137021.6344869733
16588,286441.54251130973
8981,123104.1129978273
16476,126517.6762382208
14663,182714.03235644873
3,143684.97255100997
6615,133908.09628939268
12215,274949.95603010326
304,253048.94418493324
13634,251003.2597422861
9208,166964.79586373386
2175,173336.76954819204
250,214377.2357109229
6045,188198.93269740077
10516,155193.16174184115
1852,483574.6536366117
1573,210071.6982332709
15079,162867.8808061391
5500,181178.20179447395
15775,152287.4669907125
3198,167813.46798728555
6718,196502.22915463249
4149,192430.63519321923
9627,254111.8827131273
7595,294459.33615078503
4538,189344.79509984565
3555,225241.67491950025
10483,364543.7191119379
8834,171571.9544288366
16412,174637.87276089692
6449,158716.6568115771
2767,184258.11419586002
11498,173112.61408477824
16472,142294.12835779254
178,260547.5852001709
10948,186903.15634106024
13313,295600.96445895394
8065,140904.75510249854
102,150475.53072405278
14428,139080.54743800205
11973,132702.96474265703
6663,187733.61040155613
15989,131594.3512456696
10955,415812.41422187735
11772,152178.76657297814
11364,239147.42761236994
7082,180746.4896078502
7749,437218.36330321437
6428,144602.89573581386
6869,106966.23576933664
295,166563.35191363847
12266,261936.4360897998
11129,206092.88012835593
826,379352.4673906328
3262,239427.7523482325
15641,289292.1676100805
1662,489263.78241905745
10926,229207.3725173825
10232,248169.885034734
6376,182638.30280535924
7817,183063.5040087052
354,205378.0725970245
10076,190035.19407517344
11379,325756.9742280496
10184,127716.85591757289
4696,382302.49785219954
13562,450040.23359294183
5436,179002.83324036084
13196,106275.61035863697
14939,354403.2902175938
14004,187149.55521091973
5916,172258.83289510995
7229,178822.70654633667
9143,157080.6715520238
3440,195144.26405007497
319,174433.0991295956
11683,235931.03066798256
12647,234739.52046614364
12788,159178.10925644578
13662,236872.58637507402
423,274019.8814207498
5222,206835.99796369963
9242,182653.85714021453
2641,181957.3513718569
4855,146864.14905710937
5360,182328.91424738383
9799,164179.15252501788
5526,249247.82361440203
10309,161686.81945515715
2144,382709.85292044113
7191,200632.45719301814
6732,162324.22320221673
14789,149508.59269187765
13525,158732.68344601724
4066,315151.9436464314
16422,201264.8494643368
14890,203259.23779072904
2922,227815.03834838123
3601,134563.05429932819
13416,118967.51505766484
14363,209763.28822610906
9496,276867.81234295195
7115,307957.52258546563
8615,159908.36468064907
5218,75102.79380435971
9493,209378.43121106247
10623,188901.85224085237
2272,144938.85092640147
3352,310486.55651334114
84,172640.57432929473
8086,126535.44588322585
2595,190126.82976035765
3531,152128.13488473467
7460,270883.0454428795
9214,267232.04855560174
2790,246863.37645638332
10548,246145.52230977194
9218,171211.44566012363
7435,184935.54318939094
15780,186789.00215352554
7640,211593.6024758147
6223,167330.57651159598
3425,111174.85947703433
10582,146734.96542211395
702,239510.0103417601
2111,180226.11677885297
11730,193221.6469336526
9865,259629.56698329526
16478,331253.88718106627
1885,219584.07840777226
3956,374912.0973218485
16735,116824.06782366036
15264,213212.7425436172
15971,162579.83558254302
5584,207987.73525848487
15242,180756.79200679352
14358,179248.55372837736
11300,203080.76625102927
5446,190329.65379733872
3934,181693.69938668463
6610,177622.28704083012
10164,289538.09577827004
4646,189531.80609449666
13304,203512.17375660792
1985,209418.21390334185
4746,142054.09156195368
7963,206442.91933347
14083,274479.9704804711
13140,261183.75488929215
15023,260961.9440483075
13093,247045.16473006044
7160,182592.47574296797
7407,184357.85373527175
16056,186026.18332172543
751,438392.853485656
6179,84210.01244392397
9137,270349.9087173686
10992,273719.46679713763
5744,489181.6812623836
10884,155979.7949821119
12858,295111.53686369874
13005,313159.9906049816
16714,183864.9188574281
1419,256269.4750352785
6064,206014.01340409036
3771,184350.58303778653
5945,472352.45256233925
8453,67919.60338865766
3806,167865.70140772293
16748,258020.92834964744
11380,235360.31953330358
3107,202989.28686779505
12003,172511.09978790692
14567,214271.46905623784
1079,192516.99794998267
11705,150916.5896740883
7814,205104.3303811272
10174,161460.55002062386
5514,241455.54049923326
5265,248954.97813104396
10520,364539.2404813439
13195,213595.14802609038
14601,382240.6483947682
6012,202990.22053218522
13079,163680.77575187993
9009,132018.47633950075
3122,185514.97678605918
5470,239745.57451876448
4840,167713.86819738534
6270,267231.3952123189
9158,96202.47990383147
10120,135031.6088920085
10672,306413.70592202246
4573,145600.79694502245
12118,292622.46071236866
7447,124494.75202070159
2171,206565.81116143617
6126,306452.73186777317
2836,164654.81297220767
1457,246687.10149101837
11165,224583.64339184808
5923,205095.36761488
1813,210069.89334182133
3492,243100.01395975024
1917,325520.14912247926
965,412348.3866824515
15795,150010.97882377118
821,209928.9293267222
4568,182285.50947848792
9078,230228.26534722175
11371,124222.17562379732
5149,182331.07517106988
281,203452.19799375228
1918,248262.062407976
776,126809.13783856377
210,207920.3128779491
10782,178068.8327667435
9653,184945.16962713905
9372,158360.3182549566
5868,195224.92113224682
6176,137629.50680378254
3969,121652.31422500299
7427,139704.7753747353
8544,492937.2582146644
5219,219942.37698825757
16488,132421.71772694134
5855,246492.69520841714
15920,118030.40837162605
4393,401193.6893264522
5770,160288.13205262797
2900,150833.36175661453
8622,87614.03228450537
11610,284991.69183080265
10969,123306.7250485219
11029,152568.89918215087
6193,328125.42573267675
14087,461000.6002092872
13623,166409.06428947137
16689,176294.5266221556
1027,215131.8454093313
949,151377.63550956707
672,102912.24372872953
13832,139565.52605585704
2471,201457.87933957262
8728,288502.34147843055
7742,228813.9079877915
2698,230114.41919649366
9084,176081.5507570021
6075,283209.75606831996
2874,176056.83851948738
13119,131287.5323281257
5010,214792.48680144228
1284,173810.95242973373
1151,172088.2289201758
5110,324561.87287660636
11386,150762.04304160082
8019,211748.82765119264
2859,125326.33196202762
16110,176414.97854272413
16027,276375.1203318569
14902,184822.58175217078
14301,201487.01101169735
2451,223187.30452283085
13596,137554.45199893296
1464,138659.45748982654
7927,386680.3828235359
9638,198184.75248470393
8009,299745.24750575423
11903,158427.20060982817
9243,115060.76736608575
547,178932.5825074477
5511,125622.29216732181
11247,178833.06352829587
15928,330117.03708975634
3434,217934.3021932775
7614,120186.80340730298
1380,186444.97817620332
2770,138705.88016103808
111,183761.80452021875
5994,135637.19586007795
12341,198066.1505596479
2787,260995.8853407903
14410,301223.9039764646
15983,128585.08161484876
14876,213896.28509776836
653,159074.47276793758
2174,221399.33593941678
2575,328398.8127612596
7976,163786.58330149687
5812,308075.90422402485
13589,381138.44246783364
9122,134992.10029285258
8159,479730.63579550985
8754,345004.5782681945
9321,218798.9846605849
13535,186853.03677609516
2083,167293.04955193063
2689,328367.2487078255
2248,222411.0863115416
11649,162472.55282667978
11045,401684.0252429923
1276,96407.8334193952
5962,146158.02673285463
13012,164125.7777544553
4642,178734.92350788714
179,174228.6056303169
15347,416088.9202869068
